86,-1,184.82,107.79,80.61,97.05,1,-1,-1,-1
87,-1,227.88,263.20,239.12,216.43,1,-1,-1,-1
87,-1,1.75,106.07,46.61,67.81,1,-1,-1,-1
87,-1,3.07,111.59,75.93,204.28,1,-1,-1,-1
87,-1,183.77,106.62,82.82,96.05,1,-1,-1,-1
87,-1,599.40,253.42,36.57,175.76,1,-1,-1,-1
88,-1,225.10,265.78,249.79,213.37,1,-1,-1,-1
88,-1,0.00,110.56,42.70,62.57,1,-1,-1,-1
88,-1,2.66,133.12,71.81,186.29,1,-1,-1,-1
89,-1,227.23,263.79,244.96,215.84,1,-1,-1,-1
89,-1,3.26,124.33,72.44,195.54,1,-1,-1,-1
89,-1,6.35,111.64,41.34,62.64,1,-1,-1,-1
89,-1,597.83,254.13,37.73,175.21,1,-1,-1,-1
89,-1,131.63,89.44,34.24,56.72,1,-1,-1,-1
89,-1,184.18,112.93,80.76,94.11,1,-1,-1,-1
90,-1,305.30,277.82,187.36,201.93,1,-1,-1,-1
90,-1,1.80,128.13,74.48,193.49,1,-1,-1,-1
90,-1,598.82,255.00,36.97,174.46,1,-1,-1,-1
90,-1,184.09,113.09,81.40,93.31,1,-1,-1,-1
91,-1,316.36,272.38,183.08,207.62,1,-1,-1,-1
91,-1,2.64,111.54,76.07,202.62,1,-1,-1,-1
91,-1,597.26,250.96,38.20,178.53,1,-1,-1,-1
91,-1,2.09,147.03,56.42,180.92,1,-1,-1,-1
91,-1,186.86,112.29,82.07,92.76,1,-1,-1,-1
92,-1,213.79,275.28,225.50,204.72,1,-1,-1,-1
92,-1,0.00,131.81,70.95,191.68,1,-1,-1,-1
92,-1,190.87,111.23,76.63,101.05,1,-1,-1,-1
93,-1,2.71,113.64,79.33,202.93,1,-1,-1,-1
93,-1,217.85,273.74,241.85,206.26,1,-1,-1,-1
93,-1,128.91,88.51,39.93,61.55,1,-1,-1,-1
93,-1,184.85,105.77,79.64,105.98,1,-1,-1,-1
94,-1,209.40,267.71,250.44,212.29,1,-1,-1,-1
94,-1,3.34,126.35,74.03,192.58,1,-1,-1,-1
94,-1,132.64,88.02,36.00,60.69,1,-1,-1,-1
94,-1,7.32,111.65,37.67,58.36,1,-1,-1,-1
94,-1,595.02,290.16,41.73,140.05,1,-1,-1,-1
95,-1,215.53,274.78,244.39,205.22,1,-1,-1,-1
95,-1,1.62,110.81,80.53,205.24,1,-1,-1,-1
95,-1,7.67,110.89,37.76,61.38,1,-1,-1,-1
96,-1,0.87,113.66,80.75,202.14,1,-1,-1,-1
96,-1,215.31,275.22,244.85,204.78,1,-1,-1,-1
96,-1,6.44,113.78,37.49,57.16,1,-1,-1,-1
97,-1,219.07,266.67,239.62,212.34,1,-1,-1,-1
97,-1,2.06,110.05,78.71,204.21,1,-1,-1,-1
97,-1,5.79,109.53,41.10,63.95,1,-1,-1,-1
98,-1,0.22,112.98,83.17,202.77,1,-1,-1,-1
98,-1,220.48,271.19,241.24,208.81,1,-1,-1,-1
98,-1,129.67,90.20,37.30,53.44,1,-1,-1,-1
98,-1,1.30,109.17,44.07,61.81,1,-1,-1,-1
99,-1,220.16,268.48,239.99,211.52,1,-1,-1,-1
99,-1,0.00,109.37,41.06,60.95,1,-1,-1,-1
99,-1,0.00,130.60,79.46,192.13,1,-1,-1,-1
99,-1,131.54,91.24,34.00,53.10,1,-1,-1,-1
100,-1,217.71,271.11,242.13,208.89,1,-1,-1,-1
100,-1,0.91,111.10,80.78,204.76,1,-1,-1,-1
100,-1,4.39,109.57,41.45,62.45,1,-1,-1,-1
101,-1,220.66,274.46,239.99,205.54,1,-1,-1,-1
101,-1,1.95,108.80,43.61,64.20,1,-1,-1,-1
101,-1,1.58,112.31,81.35,203.09,1,-1,-1,-1
101,-1,186.18,106.48,77.81,97.86,1,-1,-1,-1
102,-1,220.49,272.96,242.32,207.04,1,-1,-1,-1
102,-1,2.09,112.93,82.22,204.76,1,-1,-1,-1
102,-1,4.45,113.19,38.01,58.73,1,-1,-1,-1
103,-1,219.71,272.25,239.38,207.75,1,-1,-1,-1
103,-1,3.10,130.80,73.83,188.27,1,-1,-1,-1
103,-1,4.57,113.09,38.64,59.76,1,-1,-1,-1
103,-1,594.21,256.07,40.42,177.35,1,-1,-1,-1
104,-1,217.55,268.66,242.29,211.34,1,-1,-1,-1
104,-1,2.17,112.95,79.64,202.93,1,-1,-1,-1
104,-1,185.98,110.98,79.69,94.54,1,-1,-1,-1
105,-1,217.42,270.81,244.27,209.19,1,-1,-1,-1
105,-1,1.88,112.25,79.08,202.22,1,-1,-1,-1
105,-1,4.94,109.99,41.74,62.74,1,-1,-1,-1
105,-1,184.19,111.96,81.36,93.11,1,-1,-1,-1
105,-1,1.59,150.22,60.03,178.60,1,-1,-1,-1
106,-1,220.69,263.41,244.65,216.26,1,-1,-1,-1
106,-1,1.88,109.76,80.03,205.81,1,-1,-1,-1
106,-1,3.88,110.79,41.45,60.78,1,-1,-1,-1
107,-1,1.39,109.76,82.21,205.89,1,-1,-1,-1
107,-1,218.54,276.61,241.52,203.39,1,-1,-1,-1
107,-1,186.43,107.31,78.31,96.63,1,-1,-1,-1
107,-1,135.71,90.11,38.22,56.05,1,-1,-1,-1
108,-1,220.49,272.04,238.29,207.96,1,-1,-1,-1
108,-1,3.38,130.45,72.06,184.56,1,-1,-1,-1
108,-1,3.88,107.82,42.80,67.92,1,-1,-1,-1
108,-1,133.58,89.97,35.65,57.03,1,-1,-1,-1
108,-1,185.56,110.05,77.01,98.27,1,-1,-1,-1
109,-1,220.24,272.87,242.50,207.13,1,-1,-1,-1
109,-1,136.05,89.41,45.61,59.05,1,-1,-1,-1
109,-1,2.33,109.23,43.27,67.57,1,-1,-1,-1
109,-1,1.58,149.96,51.65,180.99,1,-1,-1,-1
110,-1,217.47,277.51,247.84,202.49,1,-1,-1,-1
110,-1,138.74,90.11,36.81,56.15,1,-1,-1,-1
110,-1,2.73,107.95,40.84,69.99,1,-1,-1,-1
111,-1,219.52,272.61,241.38,207.39,1,-1,-1,-1
111,-1,130.60,87.61,41.58,62.62,1,-1,-1,-1
111,-1,2.54,108.84,42.24,68.93,1,-1,-1,-1
111,-1,188.47,112.31,76.19,92.84,1,-1,-1,-1
112,-1,219.34,275.22,242.31,204.78,1,-1,-1,-1
112,-1,3.17,106.72,41.61,71.45,1,-1,-1,-1
113,-1,215.27,267.13,244.02,212.87,1,-1,-1,-1
113,-1,125.92,89.50,41.47,56.92,1,-1,-1,-1
113,-1,3.48,107.10,38.68,68.85,1,-1,-1,-1
114,-1,217.18,268.09,245.12,211.91,1,-1,-1,-1
114,-1,136.64,86.90,38.16,63.55,1,-1,-1,-1
114,-1,1.11,108.51,43.98,68.05,1,-1,-1,-1
115,-1,219.32,275.50,244.36,204.50,1,-1,-1,-1
